csr_id,target,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200,F201,F202,F203,F204,F205,F206,F207,F208,F209,F210,F211,F212,F213,F214,F215,F216,F217,F218,F219,F220,F221,F222,F223,F224,F225,F226,F227,F228,F229,F230,F231,F232,F233,F234,F235,F236,F237,F238,F239,F240,F241,F242,F243,F244,F245,F246
9883,0,1,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,16,25,0,0,0,0,0,0,0,35,0,0,0,5,5,85,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,10,2,0,0,0,0,0,0,0,0,0,0,34,68,2,tielu,F,33,,,0,,无等级,0,0,0,0,171.86,171.86,0,0,0,-519.869,-519.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
3623,0,0,0,0,2,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,2,21,1,0,0,0,0,0,0,1,0,0,0,5,1,94,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,27,2,feiji,F,29,,,0,,无等级,0,0,0,0,106.16,106.16,0,0,0,-50.061,-50.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
9996,0,8,0,0,21,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,47,0,0,0,0,0,0,0,0,0,2,2,4,0,107,1,0,,0,0,0,1,1,0,0,0,0,0,1,0,0,7,0,0,0,5,0,0,0,1,0,0,3,52,2,lvyou,F,37,,,0,,无等级,0,0.315,0,0,0,0.315,6.404,0,0,0,6.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1654,0,38,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,97,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,29,93,1,lvyou,F,36,,0,0,,平衡,0,9.678,0,25.42,-169.287,-146.899,455.237,0,2106.352,60.077,1568.49,0,0,0,0,25176,0,25176,12000,0,0,0,12000,0,0,0,0,0,3,0,3,1,0,0,0,0,1,0,0,0,0,0,50215,0,50215,20000,0,0,0,20000,0,0,0,0,0,6,0,6,2,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,
4984,0,4,1,0,20,5,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,4,1,0,0,0,0,11,0,3,0,1,0,7,3,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,12,9,2,tielu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,0,7,0,3,95,1,2,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,26,1,0,12,27,9,0,0,0,0,17,0,1,0,1,2,41,26,184,0,0,11,0,0,0,2,0,2,0,0,0,34,2,0,0,4,0,1,0,0,0,0,0,5,2,2,60,59,1,JYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,xchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,0,2,0,0,64,50,6,12,36,0,0,0,10,0,0,0,0,0,0,0,0,8,8,2,16,0,0,33,60,1,0,0,0,0,39,9,0,2,0,11,29,3,107,0,0,0,0,0,0,0,0,1,0,1,0,42,6,0,0,3,0,1,0,1,0,0,0,6,1,7,19,112,2,tielu,M,30,,,0,,无等级,0,0,0,0,321.363,321.363,0,0,0,1042.184,1042.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
2339,0,12,0,0,47,10,22,31,20,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,42,12,0,0,0,0,0,0,7,0,0,0,2,4,63,0,0,,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,41,0,0,0,0,1,0,53,1,lvyou,M,22,,1,0,,无等级,0,0.374,0,15.64,0,8.194,0.521,0,-4.06,0,-1.509,0,0,0,0,6204,864,7068,0,0,0,0,0,0,0,0,0,0,10,1,11,0,0,0,0,0,0,0,0,0,0,0,11319.06,864,12183.06,0,0,0,0,0,0,0,0,0,0,29,1,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13956.32,2,24359.18,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
9794,0,0,0,0,32,2,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,51,0,0,0,0,0,0,0,0,0,31,0,19,1,159,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,59,2,feiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8811,0,4,0,0,9,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,5,0,0,0,24,8,91,0,0,1,0,0,0,16,0,0,13,19,0,0,0,0,0,2,0,0,0,0,0,0,0,32,3,0,25,17,2,xchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7594,0,8,0,0,8,18,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,7,0,3,0,0,0,0,27,24,1,0,0,2,2,1,162,0,0,30,0,0,0,1,0,6,0,0,1,26,0,0,0,0,0,0,0,2,1,0,0,2,0,2,38,84,2,xchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028,0,14,0,0,3,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,16,0,0,0,0,7,13,0,0,0,0,0,0,1,0,0,0,1,14,16,159,4,0,,0,0,0,1,0,0,1,0,0,28,0,0,70,0,0,0,0,1,1,0,0,1,0,0,44,104,1,lvyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,0,13,0,0,93,35,14,16,10,0,0,0,17,0,4,0,0,0,0,1,3,20,39,27,0,9,0,17,24,9,0,0,0,0,0,13,0,2,42,1,45,17,182,0,0,,0,0,0,1,2,4,21,0,0,0,0,0,1,27,0,0,0,1,2,0,0,8,0,0,61,85,1,lvyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,0,7,0,4,37,10,8,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,29,27,4,0,0,0,0,0,1,2,0,33,0,4,2,111,19,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,1,0,0,2,3,0,0,5,3,0,40,44,1,JYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7094,0,9,0,0,11,0,1,0,3,1,0,0,1,0,0,0,0,5,0,0,0,0,28,3,27,0,27,1,1,32,0,0,0,0,97,1,0,0,79,0,2,0,112,4,0,,0,0,0,0,0,2,2,0,0,4,0,0,0,3,0,1,0,0,0,0,0,3,0,0,42,51,2,lvyou,M,59,,,0,,无等级,0,0.004,0,0,199.887,199.891,0.044,0,0,2385.394,2385.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
1595,0,10,0,2,55,15,4,1,13,9,0,0,0,0,0,0,0,0,0,0,0,16,29,6,14,1,2,16,37,1,0,0,0,0,103,27,26,0,55,1,1,2,177,0,0,,0,0,0,3,0,3,0,0,0,27,0,0,0,3,0,0,0,0,0,0,0,23,1,2,54,107,1,lvyou,M,35,4,12,0,,稳健,1,3.074,882.85,0,3573.226,4459.15,3.896,1248.73,988.2,18628.462,20375.188,0,0,0,0,0,0,0,6400,0,0,0,6400,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3294,0,3294,0,0,0,6400,0,0,0,6400,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
906,0,10,0,3,14,1,9,2,7,0,0,0,2,0,0,0,0,0,0,0,0,3,5,9,0,0,0,34,33,1,0,0,0,0,9,0,0,0,48,0,48,5,109,1,0,,0,0,0,0,0,1,0,0,0,30,2,0,0,2,0,0,0,0,0,0,0,7,0,1,0,110,1,lvyou,F,21,,,0,,无等级,0,0.002,0,0,0,0.002,0.022,0,0,0,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
9189,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,6,34,1,0,0,0,0,6,7,0,1,3,8,3,0,114,17,0,2,0,0,0,2,0,0,0,0,2,6,1,0,0,2,0,0,0,10,2,0,0,0,0,0,45,69,2,tielu,M,33,,1,0,,无等级,0,6.987,0,3.96,0,8.967,66.425,0,-66.9,0,32.975,2500,0,0,2500,25644.85,0,25644.85,0,0,0,0,0,0,3,0,0,3,10,0,10,0,0,0,0,0,0,0,7500,0,0,7500,35475.25,103.8,35579.05,0,0,0,0,0,0,8,0,0,8,24,1,25,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6588.81,1,65851.54,10,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
4471,0,2,0,0,19,6,8,9,12,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,45,0,1,11,39,5,0,0,0,0,96,1,30,0,0,3,4,1,92,0,0,3,0,0,0,1,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,1,0,0,43,52,2,tielu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6352,0,12,0,0,11,24,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,16,9,6,22,0,8,15,1,0,0,0,0,3,1,7,2,2,5,12,19,84,7,0,3,1,0,0,5,1,2,0,0,1,6,7,0,0,16,0,0,0,3,0,0,1,2,0,0,25,74,2,xchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,0,3,0,0,12,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,42,0,0,0,0,0,1,10,0,0,43,0,42,0,106,23,0,3,0,0,0,0,0,0,0,0,0,2,6,0,0,13,0,0,0,0,0,0,0,2,0,29,22,33,2,JIUDIAN,M,33,,0,0,,无等级,0,0,0,0,-2.726,-2.726,0,0,0,-87.907,-87.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
5983,0,1,0,0,4,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,27,0,0,0,0,0,1,0,1,0,11,0,9,3,149,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,1,feiji,M,38,,,0,,无等级,0,0.086,0,0,0,0.086,0.926,0,0,0,0.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
7730,0,2,0,0,27,28,9,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,33,22,1,0,0,0,0,2,1,0,0,60,0,16,23,204,3,0,3,0,0,0,2,0,5,0,0,0,2,4,7,0,16,0,0,0,0,3,0,0,1,0,0,42,127,2,feiji,F,29,,2,0,,无等级,0,3.274,0,2,0,4.274,36.01,0,-13.86,0,29.08,0,0,0,0,2244.25,0,2244.25,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,3000,0,0,3000,6268.3,998,7266.3,0,0,0,0,0,0,2,0,0,2,74,2,76,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.5,1,7350.76,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
5189,0,6,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,1,0,0,0,12,0,0,0,74,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,21,2,xchen,M,31,,,0,,无等级,0,0.003,0,0,0,0.003,0.034,0,0,0,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1969,0,4,0,0,19,4,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,5,18,0,0,0,0,0,0,0,2,0,3,1,9,3,127,2,0,6,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,29,2,tielu,M,45,,,0,,无等级,0,0,0,0,3.202,3.202,0,0,0,-186.438,-186.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
8030,0,4,0,0,16,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,9,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,xchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,0,6,0,1,51,5,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,21,16,2,0,0,0,0,0,1,0,1,13,0,18,2,90,1,0,0,0,0,0,4,0,2,0,0,1,27,0,0,0,11,0,1,0,0,1,0,0,11,0,0,43,55,2,xchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6315,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,quna,F,26,,,0,,无等级,0,0,0,0,1400.59,1400.59,0,0,0,-503.527,-503.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
4867,0,0,0,0,1,11,15,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,17,0,0,0,0,0,0,0,0,0,0,1,0,93,0,0,4,0,0,0,0,0,0,0,0,0,24,14,0,0,1,0,0,0,0,0,4,0,3,0,0,16,23,2,feiji,F,25,,,0,,无等级,0,0,0,0,0,0,0,0,0,1.418,1.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
6336,0,5,0,1,51,4,2,2,13,0,0,0,52,0,0,0,0,0,0,0,0,0,12,38,0,0,0,10,30,35,0,0,0,0,1,1,0,2,7,0,25,6,182,9,0,1,0,0,0,0,1,1,0,0,0,35,1,0,9,4,0,0,0,0,0,0,0,12,0,3,18,109,2,xchen,F,29,,2,0,,无等级,0,8.65,0,0,0,8.65,27.73,0,5,0,30.23,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,659,180,839,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
5845,0,28,0,0,16,5,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,6,8,0,3,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,lvyou,M,34,,,0,,无等级,0,1.961,0,0,0,1.961,39.67,0,-26,0,26.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19604.64,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1644,0,10,0,0,34,18,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,40,39,15,2,36,1,13,53,1,0,1,0,0,1,4,1,1,4,2,18,9,97,1,0,5,0,0,0,4,0,2,0,0,0,14,1,0,3,12,1,0,0,1,0,0,1,3,1,2,14,98,2,xchen,M,19,,,0,,无等级,0,0,0,0,49.65,49.65,0.002,0,3.04,58.668,60.19,0,0,0,0,0,0,0,160,0,0,0,160,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3014.98,0,3014.98,2159,0,0,0,2159,0,0,0,0,0,3,0,3,2,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
5085,0,38,0,0,15,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1,0,0,0,0,7,34,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,lvyou,F,34,,2,0,,无等级,0,5.437,0,0,0,5.437,17.71,0,0,0,17.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
6080,0,4,0,0,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,2,tielu,F,63,,0,0,,无等级,0,39.06,0,0,0,39.06,357.42,0,0,0,357.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
